date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:53:47	346775/346775	---MCZ	200	added ('OK')	text/html	etag:W/%225388c-CY6t9bgwdwJr9lTHJXlpslZHHV8%22	https://elcomercio.pe/autor/jorge-barraza/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/jorge-barraza/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:48	234124/234124	---MCZ	200	added ('OK')	text/html	etag:W/%2238080-tG/9nGwMaVzbxIhZFtxpAncKPAA%22	https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/marcos-lopez-el-unico-peruano-en-competiciones-europeas-que-ligas-en-el-mundo-deben-priorizar-los-peruanos-hoy-en-dia-para-migrar-y-tener-exito-mls-rmmd-dtcc-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/peruanos-en-el-mundo/marcos-lopez-el-unico-peruano-en-competiciones-/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:49	207889/207889	---M-Z	200	added ('OK')	text/html	etag:W/%2231a05-sDvB/T1d6dZw0EByEXc2yNzHdT4%22	https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/peruanos-en-el-mundo/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:49	208017/208017	---MCZ	200	added ('OK')	text/html	etag:W/%2231a86-rY1LyWraZT4AQSdIQAAiKn3Lq/o%22	https://elcomercio.pe/economia/dia-1/quienes-son-los-ceo-con-mejor-gestion-en-redes-sociales-en-el-peru-facebook-twitter-instagram-linkedin-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/dia-1/quienes-son-los-ceo-con-mejor-gestion-en-redes-sociales-en-el-peru-facebook-twitter-instagram-linkedin-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:50	149983/149983	---M-Z	200	added ('OK')	text/html	etag:W/%22237d3-KZ4vj0Wc18l2ERafXr9jeI+PaaU%22	https://elcomercio.pe/podcast/salud-con-ciencia/necesito-una-revision-medica-antes-de-hacer-ejercicios-tdex-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/podcast/salud-con-ciencia/necesito-una-revision-medica-antes-de-hacer-ejercicios-tdex-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:50	206433/206433	---M-Z	200	added ('OK')	text/html	etag:W/%2231456-G2Wbj3GOIkdD7dljl4to2zzk3tc%22	https://elcomercio.pe/lima/policiales/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/lima/policiales/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:51	220557/220557	---MCZ	200	added ('OK')	text/html	etag:W/%2234b82-ExbBBtQVg7rOPfhElTILjQIl34w%22	https://elcomercio.pe/tecnologia/actualidad/quechua-la-lengua-milenaria-del-peru-que-resurge-con-la-tecnologia-windows-11-office-microsoft-tiktok-yachasun-musquriy-google-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/actualidad/quechua-la-lengua-milenaria-del-peru-que-resurge-con-la-tecnologia-windows-11-office-microsoft-tiktok-yachasun-musquriy-google-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:51	206622/206622	---MCZ	200	added ('OK')	text/html	etag:W/%2231512-rsLCBHLS0VRswaDXxtm+mKfSRrQ%22	https://elcomercio.pe/lima/policiales/duena-de-minimarket-victima-de-extorsion-policial-estuve-cuatro-dias-en-un-calabozo-entrevista-paulina-quiste-pnp-policia-nacional-del-peru-comisaria-san-juan-de-miraflores-pamplona-alta-denuncia-droga-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/lima/policiales/duena-de-minimarket-victima-de-extorsion-polici/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:51	342207/342207	---MCZ	200	added ('OK')	text/html	etag:W/%22526b3-BhBQhiKzBx/YHyEHBZK0Smp3Zxc%22	https://elcomercio.pe/autor/daniel-bedoya/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/daniel-bedoya/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:52	1289066/1289066	---MCZ	200	added ('OK')	text/html	etag:W/%2213995e-nI9jgIPHL5xLd/vGhbVMeVYraUY%22	https://elcomercio.pe/premios-dt/?fbclid=IwAR1xadipm93jlNOtCbgRFkdgeo_2SV0pOqeg_RPh7CT67rhSL0BS167_uL4	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/premios-dt/indexc51a.html	(from https://elcomercio.pe/?ref=ecr)
19:53:52	224002/224002	---MCZ	200	added ('OK')	text/html	etag:W/%22358f7-3Ki6/y3Vskgi6MUnuBqGj7sg1TE%22	https://elcomercio.pe/somos/historias/christian-meier-primero-hay-fans-antes-que-haters-no-es-al-reves-historias-ec-musica-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/somos/historias/christian-meier-primero-hay-fans-antes-que-haters-no-es-al-reves-historias-ec-musica-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:53	210610/210610	---MCZ	200	added ('OK')	text/html	etag:W/%22324a6-tn+KXHQU8fJF5qCDzTpdwkplIGY%22	https://elcomercio.pe/politica/los-ninos-de-ap-cual-es-el-avance-de-sus-investigaciones-y-por-que-el-congreso-aun-no-los-sanciona-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/politica/los-ninos-de-ap-cual-es-el-avance-de-sus-investigaciones-y-por-que-el-congreso-aun-no-los-sanciona-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:53	213682/213682	---MCZ	200	added ('OK')	text/html	etag:W/%22330a6-V+wwwonN/MDQLYtHGKOgt4pxsG4%22	https://elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-que-pueden-ganar-y-perder-donald-trump-y-joe-biden-midterm-elections-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-que-pueden-ganar-y-perder-donald-trump-y-joe-biden-midterm-elections-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:54	205586/205586	---M-Z	200	added ('OK')	text/html	etag:W/%2231106-1Ei+IrU6qXhcgyqKxn174yVWXq4%22	https://elcomercio.pe/somos/historias/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/somos/historias/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:54	371226/371226	---MCZ	200	added ('OK')	text/html	etag:W/%225980e-2BAXvx3aQS0kAwLux0X/fRo5uBs%22	https://elcomercio.pe/autor/gabriela-machuca/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/gabriela-machuca/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:55	348927/348927	---MCZ	200	added ('OK')	text/html	etag:W/%22540f3-X27GmesE4KSfbtQssfzz2GLabAo%22	https://elcomercio.pe/autor/juan-diego-rodriguez-bazalar/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/juan-diego-rodriguez-bazalar/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:55	207625/207625	---M-Z	200	added ('OK')	text/html	etag:W/%22318fd-S5rehzQekfYbKPTmE4cnf1aYSOU%22	https://elcomercio.pe/deporte-total/futbol-peruano/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-peruano/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:55	160485/160485	---MCZ	200	added ('OK')	text/html	etag:W/%22260da-A61+3aG1WAva4Tadf6lfSyqz1k0%22	https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-chicho-salas-y-el-dia-que-transformo-lo-que-parecia-una-catastrofe-en-un-milagro-opinion-liga-1-succar-challenge-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-chicho-salas-y-el-dia-que-transformo-lo-que-parecia-una-catastrofe-en-un-milagro-opinion-liga-1-succar-challenge-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:55	204246/204246	---M-Z	200	added ('OK')	text/html	etag:W/%2230bcc-PuJCMf+ouxSLA0ocRMJ8ah6pBLc%22	https://elcomercio.pe/mundo/latinoamerica/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/latinoamerica/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:55	210174/210174	---MCZ	200	added ('OK')	text/html	etag:W/%22322f4-Qp/hw0HJfj9Y6L6dVujtKKXlIJ8%22	https://elcomercio.pe/mundo/latinoamerica/lula-da-silva-presidente-de-brasil-elecciones-2022-los-retos-a-los-que-se-enfrentara-lula-como-presidente-electo-jair-bolsonaro-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/latinoamerica/lula-da-silva-presidente-de-brasil-elecciones-2022-los-retos-a-los-que-se-enfrentara-lula-como-presidente-electo-jair-bolsonaro-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:56	342317/342317	---MCZ	200	added ('OK')	text/html	etag:W/%2252721-ZgwXrs4CKdVpPic7U48VHCTvQ5k%22	https://elcomercio.pe/autor/pedro-ortiz-bisso/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/pedro-ortiz-bisso/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:57	327746/327746	---MCZ	200	added ('OK')	text/html	etag:W/%224ee36-uaOTEiD3PY7M+e/86G1gGCZHkCc%22	https://elcomercio.pe/autor/marco-quilca-leon/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/marco-quilca-leon/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:57	222768/222768	---MCZ	200	added ('OK')	text/html	etag:W/%2235424-diO+GURLnJAlhYoArL7I/taGsOI%22	https://elcomercio.pe/deporte-total/futbol-peruano/david-belmar-presidente-de-1190-sports-la-liga-1-se-vera-por-todos-los-operadores-de-cable-y-se-transmitira-un-partido-por-senal-abierta-fpf-derechos-de-television-rmmd-dtcc-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-peruano/david-belmar-presidente-de-1190-sports-la-liga-/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:58	168667/168667	---MCZ	200	added ('OK')	text/html	etag:W/%22280cf-2I5BN6s2D5IFd4W5vIykmR4BGD0%22	https://elcomercio.pe/lima/inversion-privada-sigue-estancada-en-un-clima-de-baja-confianza-empresarial-y-mineria-sufriria-gran-retroceso-en-2023-informe-crecimiento-economico-empleo-trabajo-inversion-ecdata-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/lima/inversion-privada-sigue-estancada-en-un-clima-d/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:58	350896/350896	---MCZ	200	added ('OK')	text/html	etag:W/%22548a4-2StQfPyBOu7qrYXTwGtfKXX1aTk%22	https://elcomercio.pe/autor/jorge-falen/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/jorge-falen/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:59	212831/212831	---MCZ	200	added ('OK')	text/html	etag:W/%2232d53-6fpQjYZpDCRpj2sPfVPF9p8CNWM%22	https://elcomercio.pe/economia/dia-1/majes-siguas-ii-obras-en-abril-se-cumpliran-los-plazos-de-entrega-tras-el-destrabe-del-proyecto-informe-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/economia/dia-1/majes-siguas-ii-obras-en-abril-se-cumpliran-los-plazos-de-entrega-tras-el-destrabe-del-proyecto-informe-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:59	165512/165512	---MCZ	200	added ('OK')	text/html	etag:W/%222747c-++r7+QgoizZ26gDAz3ZBRbOZri4%22	https://elcomercio.pe/mundo/centroamerica/expresidentes-ricardo-martinelli-y-juan-carlos-varela-iran-a-juicio-por-caso-odebrecht-en-panama-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/centroamerica/expresidentes-ricardo-martinelli-y-juan-carlos-varela-iran-a-juicio-por-caso-odebrecht-en-panama-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:53:59	321216/321216	---MCZ	200	added ('OK')	text/html	etag:W/%224d4b4-lpP/Wp05gUDCx92rfqD2N67Rt84%22	https://elcomercio.pe/autor/junior-miani/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/junior-miani/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:06	162922/162922	---MCZ	200	added ('OK')	text/html	etag:W/%2226a5e-AHDjD/P/rYPnpXgAhZnwCjaPR9g%22	https://elcomercio.pe/mundo/oriente-medio/mahsa-amini-iran-las-protestas-continuan-a-pesar-de-las-detenciones-y-la-represion-de-fuerzas-de-seguridad-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/oriente-medio/mahsa-amini-iran-las-protestas-continuan-a-pesar-de-las-detenciones-y-la-represion-de-fuerzas-de-seguridad-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:06	184488/184488	---MCZ	200	added ('OK')	text/html	etag:W/%222be9c-yGT2wz/bF6DhuCARZxec3MR8fRA%22	https://elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-estados-unidos-donald-trump-joe-biden-cuan-importante-sera-el-voto-latino-en-las-elecciones-de-hoy-en-eeuu-partido-democrata-partido-republicano-ecpm-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/eeuu/elecciones-estados-unidos-2022-estados-unidos-d/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:06	204063/204063	---M-Z	200	added ('OK')	text/html	etag:W/%2230b13-fgZJpfJTQ/2exYuSWEVwck67dQc%22	https://elcomercio.pe/mundo/centroamerica/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/centroamerica/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:07	206552/206552	---MCZ	200	added ('OK')	text/html	etag:W/%22314cd-HtekdBe22sgf9HGj73FkVkxZbiU%22	https://elcomercio.pe/tecnologia/e-sports/malvinas-gaming-mobile-legends-bang-bang-no-vamos-de-paseo-al-mundial-vamos-a-dejar-al-peru-en-lo-mas-alto-m4-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tecnologia/e-sports/malvinas-gaming-mobile-legends-bang-bang-no-vamos-de-paseo-al-mundial-vamos-a-dejar-al-peru-en-lo-mas-alto-m4-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:07	202051/202051	---M-Z	200	added ('OK')	text/html	etag:W/%2230337-ZBHM8mNBLJGViaYHdJOZMdRW3ww%22	https://elcomercio.pe/mundo/oriente-medio/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/mundo/oriente-medio/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:08	161267/161267	---MCZ	200	added ('OK')	text/html	etag:W/%22263e7-5EK5kzHM0+ZLsplf1nxLKzZXtlQ%22	https://elcomercio.pe/deporte-total/futbol-mundial/seleccion-de-brasil-desde-pele-hasta-coutinho-los-mejores-goles-del-scratch-en-las-copas-del-mundo-video-mundial-qatar-2022-rmmd-dtcc-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/seleccion-de-brasil-desde-pele-hasta-coutinho-los-mejores-goles-del-scratch-en-las-copas-del-mundo-video-mundial-qatar-2022-rmmd-dtcc-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:09	154160/154160	---M-Z	200	added ('OK')	text/html	etag:W/%2224824-r8dd7u87MVU1UGTZnz8JQQP8tdA%22	https://elcomercio.pe/deporte-total/futbol-mundial/qatar-2022-convocados-de-la-seleccion-brasilena-tite-defendio-la-convocatoria-de-dani-alves-para-el-mundial-brasil-rmmd-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/qatar-2022-convocados-de-la-seleccion-brasilena-tite-defendio-la-convocatoria-de-dani-alves-para-el-mundial-brasil-rmmd-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:09	277084/277084	---MCZ	200	added ('OK')	text/html	etag:W/%2242851-Ix4Ehli9XQjDbddSMhhw71KsKX4%22	https://elcomercio.pe/deporte-total/futbol-mundial/futbol-libre-espn-en-vivo-barcelona-vs-osasuna-hoy-online-en-directo-por-libre-futbol-tnt-sports-sky-sports-libre-futbol-mexico-rmmd-dtbn-lbposting-video-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/futbol-libre-espn-en-vivo-barcelona-vs-osasuna-/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:11	154449/154449	---M-Z	200	added ('OK')	text/html	etag:W/%2224945-WDdzYs24sE0jHPhy4LXBppgUgT4%22	https://elcomercio.pe/deporte-total/futbol-mundial/olimpia-vs-sol-de-america-en-vivo-via-tigo-sports-canal-tv-transmision-como-verlo-y-a-que-hora-juegan-rmmd-dtbn-video-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/olimpia-vs-sol-de-america-en-vivo-via-tigo-sports-canal-tv-transmision-como-verlo-y-a-que-hora-juegan-rmmd-dtbn-video-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:11	155971/155971	---M-Z	200	added ('OK')	text/html	etag:W/%2224f38-OVGvwkK79egp8QnhtaIwdLZ5WE4%22	https://elcomercio.pe/deporte-total/futbol-mundial/qatar-2022-karim-benzema-lesionado-y-podria-quedar-fuera-del-ultimo-juego-del-real-madrid-en-laliga-santander-antes-del-mundial-qatar-2022-seleccion-de-francia-rmmd-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/deporte-total/futbol-mundial/qatar-2022-karim-benzema-lesionado-y-podria-que/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:11	222051/222051	---M-Z	200	added ('OK')	text/html	etag:W/%2235158-trYZXOv6xEDxGrYgPffW/n1phrU%22	https://elcomercio.pe/desde-la-redaccion/promociones/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/desde-la-redaccion/promociones/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:11	144985/144985	---M-Z	200	added ('OK')	text/html	etag:W/%222244e-X6Vnz76GkgKl1xvf+7LnkgHDNXk%22	https://elcomercio.pe/desde-la-redaccion/promociones/disfruta-tu-estadia-en-punta-sal-suites-con-hasta-el-30-de-descuento-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/desde-la-redaccion/promociones/disfruta-tu-estadia-en-punta-sal-suites-con-hasta-el-30-de-descuento-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:12	317711/317711	---MCZ	200	added ('OK')	text/html	etag:W/%224c703-6x+Q7vs6HC8wMoP0Zm3i6vXfXk0%22	https://elcomercio.pe/autor/julio-melgarejo-bardales/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/julio-melgarejo-bardales/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:12	144362/144362	---M-Z	200	added ('OK')	text/html	etag:W/%22221df-dZimjCvC3HHXOhiM9TlHbkPqK7o%22	https://elcomercio.pe/desde-la-redaccion/promociones/emocionate-y-revive-temas-iconicos-con-gipsy-kings-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/desde-la-redaccion/promociones/emocionate-y-revive-temas-iconicos-con-gipsy-kings-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:12	143825/143825	---M-Z	200	added ('OK')	text/html	etag:W/%2221fc6-6PupVAh+pVB5lhpt3SYvY3gRmVM%22	https://elcomercio.pe/desde-la-redaccion/promociones/sorprende-con-un-detalle-gracias-a-floreria-bloom-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/desde-la-redaccion/promociones/sorprende-con-un-detalle-gracias-a-floreria-bloom-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:12	145274/145274	---M-Z	200	added ('OK')	text/html	etag:W/%222256f-aq8USdzbKjG31nQZe1g6EYnVSr4%22	https://elcomercio.pe/desde-la-redaccion/promociones/emprende-una-travesia-unica-y-recargate-de-energia-en-el-sauce-resort-de-tarapoto-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/desde-la-redaccion/promociones/emprende-una-travesia-unica-y-recargate-de-energia-en-el-sauce-resort-de-tarapoto-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:13	217254/217254	---MCZ	200	added ('OK')	text/html	etag:W/%2233e9b-WZkp74JYO5LNhvyzC0Icc1aGScc%22	https://elcomercio.pe/tvmas/farandula/dijeron-que-no-tenia-cancer-pero-busco-otra-opinion-y-ahora-lucha-por-su-vida-habla-la-actriz-natalia-salas-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tvmas/farandula/dijeron-que-no-tenia-cancer-pero-busco-otra-opinion-y-ahora-lucha-por-su-vida-habla-la-actriz-natalia-salas-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:13	202228/202228	---M-Z	200	added ('OK')	text/html	etag:W/%22303e8-lY48MWeKQoboBuEc5ikbFFqCgVs%22	https://elcomercio.pe/tvmas/farandula/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tvmas/farandula/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:13	214933/214933	---MCZ	200	added ('OK')	text/html	etag:W/%223358a-MyNXg50WA/ST1uHIpddEqIl2Q/o%22	https://elcomercio.pe/saltar-intro/prime-video/peliculas/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/saltar-intro/prime-video/peliculas/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:14	351161/351161	---MCZ	200	added ('OK')	text/html	etag:W/%22549ae-az7nj5sP7Hvpjpz+3SdfFR6lz34%22	https://elcomercio.pe/autor/sonia-del-aguila/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/sonia-del-aguila/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:14	171085/171085	---MCZ	200	added ('OK')	text/html	etag:W/%2228a41-PuohSxjMIYaDBNfO3wrq8IbtBIE%22	https://elcomercio.pe/saltar-intro/hbo/peliculas/el-insoportable-peso-del-inmenso-talento-ver-o-no-ver-la-comedia-con-nicolas-cage-y-pedro-pascal-en-prime-video-resena-critica-review-resumen-streaming-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/saltar-intro/hbo/peliculas/el-insoportable-peso-del-inmenso-talento-ver-o-/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:15	200438/200438	---M-Z	200	added ('OK')	text/html	etag:W/%222fcea-IWXGXyCYBxbqlNtGs8NW7aXlxzk%22	https://elcomercio.pe/luces/musica/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/luces/musica/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:15	172216/172216	---MCZ	200	added ('OK')	text/html	etag:W/%2228eac-mRxFLMKlIbXDL+VzrUoEOIgXPN4%22	https://elcomercio.pe/luces/musica/coldplay-toco-con-charly-alberti-y-zeta-bosio-ex-soda-stereo-en-concierto-de-argentina-river-persiana-americana-video-celebs-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/luces/musica/coldplay-toco-con-charly-alberti-y-zeta-bosio-ex-soda-stereo-en-concierto-de-argentina-river-persiana-americana-video-celebs-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:15	205735/205735	---M-Z	200	added ('OK')	text/html	etag:W/%223119c-Y/1kMT3nSqr03ud6YSqg5cW5vMI%22	https://elcomercio.pe/luces/cine/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/luces/cine/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:16	162027/162027	---MCZ	200	added ('OK')	text/html	etag:W/%22266df-8LQpL2fygC0+toauKrVv1MjeAXI%22	https://elcomercio.pe/luces/cine/asu-mare-4-tondero-revela-el-nombre-oficial-de-la-pelicula-calos-alcantara-farandula-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/luces/cine/asu-mare-4-tondero-revela-el-nombre-oficial-de-la-pelicula-calos-alcantara-farandula-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:16	176831/176831	---MCZ	200	added ('OK')	text/html	etag:W/%222a0b3-fI6/6wDpUjK+uKPpfkksUtDxGCU%22	https://elcomercio.pe/saltar-intro/netflix/series/donde-ver-estreno-the-crown-5-horarios-trailer-y-mas-de-la-nueva-temporada-series-de-netflix-elizabeth-debicki-lady-di-seasson-5-tdex-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/saltar-intro/netflix/series/donde-ver-estreno-the-crown-5-horarios-trailer-y-mas-de-la-nueva-temporada-series-de-netflix-elizabeth-debicki-lady-di-seasson-5-tdex-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:17	220736/220736	---MCZ	200	added ('OK')	text/html	etag:W/%2234c35-JPfGBF3b/3L5C8ZqXi7MgsxMm1M%22	https://elcomercio.pe/saltar-intro/netflix/series/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/saltar-intro/netflix/series/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:17	312033/312033	---MCZ	200	added ('OK')	text/html	etag:W/%224b0d5-u8m3+Bgqt7R+Aw2lKDdlkLY2+TY%22	https://elcomercio.pe/autor/agencia-ap/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/autor/agencia-ap/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:18	156450/156450	---MCZ	200	added ('OK')	text/html	etag:W/%2225116-2sSuG7rtxzeBSJVVEy5hjb+dBkw%22	https://elcomercio.pe/tvmas/famosos/andy-taylor-el-guitarrista-de-duran-duran-padece-cancer-de-prostata-celebs-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tvmas/famosos/andy-taylor-el-guitarrista-de-duran-duran-padece-cancer-de-prostata-celebs-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:18	159113/159113	---MCZ	200	added ('OK')	text/html	etag:W/%2225b7d-MTjEURPfwYY132Rbct+Xb7FTLoI%22	https://elcomercio.pe/tvmas/famosos/shakira-y-sus-hijos-dejaran-barcelona-y-viviran-en-miami-tras-pacto-con-pique-estados-unidos-espana-celebs-rmmn-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/tvmas/famosos/shakira-y-sus-hijos-dejaran-barcelona-y-viviran-en-miami-tras-pacto-con-pique-estados-unidos-espana-celebs-rmmn-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:19	82524/82524	---M-Z	200	added ('OK')	text/html	etag:W/%2213050-oJ1ks3kJP1nnAAwUs2LDvF1zyVM%22	https://elcomercio.pe/provecho/tendencias/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/provecho/tendencias/index.html	(from https://elcomercio.pe/?ref=ecr)
19:54:19	191989/191989	---MCZ	200	added ('OK')	text/html	etag:W/%222dbe9-FAZk+vpR1463LESm+cdZ6RpcbNk%22	https://elcomercio.pe/provecho/tendencias/mercado-aviacion-makis-hamburguesas-tacos-y-todo-lo-que-puedas-comer-por-un-mismo-precio-en-san-borja-noticia/	C:/My%20Web%20Sites/madeleyne/elcomercio.pe/provecho/tendencias/mercado-aviacion-makis-hamburguesas-tacos-y-todo-lo-que-puedas-comer-por-un-mismo-precio-en-san-borja-noticia/index.html	(from https://elcomercio.pe/?ref=ecr)
